,Temp,Enthalpy,Step
1100,501.7175,-657961.0,5410000.0
1101,499.1272,-658032.8,5415000.0
1102,501.2034,-657972.2,5420000.0
1103,502.8156,-657898.1,5425000.0
1104,503.018,-657912.3,5430000.0
1105,505.3239,-657800.6,5435000.0
1106,504.8889,-657826.3,5440000.0
1107,506.1322,-657765.5,5445000.0
1108,508.4812,-657729.1,5450000.0
1109,508.1432,-657763.3,5455000.0
1110,506.9744,-657774.8,5460000.0
1111,505.708,-657756.7,5465000.0
1112,508.6282,-657704.0,5470000.0
1113,508.82,-657661.4,5475000.0
1114,511.4277,-657620.9,5480000.0
1115,508.5838,-657643.5,5485000.0
1116,509.8808,-657635.8,5490000.0
1117,511.6139,-657563.5,5495000.0
1118,512.5926,-657550.5,5500000.0
1119,514.4715,-657548.7,5505000.0
1120,512.2634,-657514.7,5510000.0
1121,513.9519,-657488.7,5515000.0
1122,515.3481,-657457.7,5520000.0
1123,513.6659,-657478.5,5525000.0
1124,515.7063,-657423.2,5530000.0
1125,516.8731,-657353.3,5535000.0
1126,516.3831,-657396.6,5540000.0
1127,517.9564,-657327.2,5545000.0
1128,520.4047,-657281.1,5550000.0
1169,525.4238,-657093.5,5750000.0
1170,526.2324,-657117.0,5755000.0
1171,523.7542,-657122.3,5760000.0
1172,526.1899,-657064.4,5765000.0
1173,526.159,-657083.1,5770000.0
1174,526.108,-657081.0,5775000.0
1175,525.743,-657081.3,5780000.0
1176,526.1007,-657050.5,5785000.0
1177,525.315,-657080.8,5790000.0
1178,526.7581,-657083.5,5795000.0
1179,523.1676,-657135.0,5800000.0
1180,523.1676,-657135.0,5800000.0
1181,525.4509,-657105.3,5805000.0
1182,526.0407,-657036.9,5810000.0
1183,528.9948,-657017.2,5815000.0
1184,528.0374,-657013.3,5820000.0
1185,526.5868,-657038.2,5825000.0
1186,530.9838,-656909.4,5830000.0
1187,527.0727,-656966.5,5835000.0
1188,528.0033,-657021.6,5840000.0
1189,529.6527,-656869.3,5845000.0
1190,529.1584,-656900.7,5850000.0
1191,532.508,-656848.9,5855000.0
1192,533.645,-656785.9,5860000.0
1193,534.0976,-656795.5,5865000.0
1194,534.5385,-656760.2,5870000.0
1195,533.5619,-656760.6,5875000.0
1196,535.6275,-656771.2,5880000.0
1197,534.4365,-656741.4,5885000.0
1198,536.5408,-656704.0,5890000.0
1199,535.4773,-656694.8,5895000.0
1200,537.958,-656678.6,5900000.0
1201,538.6617,-656586.0,5905000.0
1202,538.4343,-656603.0,5910000.0
1203,539.1729,-656582.8,5915000.0
1204,537.8655,-656613.1,5920000.0
1205,541.3029,-656522.5,5925000.0
1206,541.3009,-656517.1,5930000.0
1207,540.7826,-656517.2,5935000.0
1208,542.5972,-656489.1,5940000.0
1209,543.0752,-656449.5,5945000.0
1210,543.6433,-656442.9,5950000.0
1211,545.8643,-656369.1,5955000.0
1212,544.7192,-656407.9,5960000.0
1213,546.268,-656341.8,5965000.0
1214,546.5717,-656290.1,5970000.0
1215,547.4514,-656237.4,5975000.0
1216,546.8897,-656295.0,5980000.0
1217,548.8957,-656229.4,5985000.0
1218,548.9468,-656203.4,5990000.0
1219,549.6111,-656228.6,5995000.0
1220,550.0906,-656199.1,6000000.0
1221,550.7363,-656141.6,6005000.0
1222,550.1967,-656153.4,6010000.0
1223,549.1011,-656195.4,6015000.0
1224,550.4397,-656123.6,6020000.0
1225,554.0206,-656058.2,6025000.0
1226,554.463,-656031.9,6030000.0
1227,554.8895,-656015.5,6035000.0
1228,554.0382,-656062.0,6040000.0
1229,556.3877,-655942.7,6045000.0
1230,557.5127,-655918.4,6050000.0
1231,555.5974,-655909.8,6055000.0
1232,557.9379,-655890.8,6060000.0
1233,560.0297,-655825.1,6065000.0
1234,559.0373,-655847.0,6070000.0
1235,559.9977,-655852.9,6075000.0
1236,559.5235,-655809.5,6080000.0
1237,559.1121,-655799.9,6085000.0
1238,560.7477,-655730.3,6090000.0
1239,563.8356,-655710.4,6095000.0
1240,563.0654,-655696.7,6100000.0
1241,564.7176,-655610.1,6105000.0
1242,565.3818,-655646.5,6110000.0
1243,564.6973,-655610.7,6115000.0
1244,563.0797,-655672.0,6120000.0
1245,564.561,-655635.5,6125000.0
1286,572.1498,-655377.8,6325000.0
1287,571.5062,-655402.9,6330000.0
1288,574.1323,-655379.6,6335000.0
1289,572.8827,-655324.7,6340000.0
1290,571.9973,-655375.8,6345000.0
1291,570.4372,-655425.5,6350000.0
1292,570.7044,-655428.7,6355000.0
1293,572.5048,-655344.3,6360000.0
1294,571.4797,-655388.2,6365000.0
1295,573.1872,-655340.0,6370000.0
1296,571.5017,-655393.7,6375000.0
1297,571.9037,-655370.2,6380000.0
1298,571.9037,-655370.2,6380000.0
1299,575.3019,-655340.4,6385000.0
1300,573.8402,-655273.1,6390000.0
1301,573.6973,-655341.5,6395000.0
1302,575.241,-655283.6,6400000.0
1303,576.7117,-655203.6,6405000.0
1304,575.3689,-655244.5,6410000.0
1305,578.5012,-655128.7,6415000.0
1306,574.3547,-655194.2,6420000.0
1307,578.0702,-655126.6,6425000.0
1308,579.0138,-655083.3,6430000.0
1309,579.9624,-655085.4,6435000.0
1310,582.5004,-655028.9,6440000.0
1311,580.0922,-655067.0,6445000.0
1312,581.2132,-655019.5,6450000.0
1313,583.0155,-654971.5,6455000.0
1314,583.6103,-655005.2,6460000.0
1315,584.3148,-654961.5,6465000.0
1316,583.1171,-654959.7,6470000.0
1317,584.1591,-654939.1,6475000.0
1318,582.8941,-654920.4,6480000.0
1319,585.3263,-654916.7,6485000.0
1320,584.7892,-654880.5,6490000.0
1321,586.9316,-654845.3,6495000.0
1322,587.0952,-654807.6,6500000.0
1323,586.711,-654809.8,6505000.0
1324,590.9975,-654726.7,6510000.0
1325,589.3134,-654729.5,6515000.0
1326,588.2896,-654745.7,6520000.0
1327,587.2644,-654726.3,6525000.0
1328,590.9594,-654668.5,6530000.0
1329,592.4546,-654641.2,6535000.0
1330,591.2128,-654659.0,6540000.0
1331,593.3317,-654604.3,6545000.0
1332,592.9409,-654619.6,6550000.0
1333,595.3428,-654550.4,6555000.0
1334,595.5776,-654528.4,6560000.0
1335,593.5538,-654549.2,6565000.0
1336,597.9842,-654451.7,6570000.0
1337,598.1802,-654449.3,6575000.0
1338,599.1909,-654459.4,6580000.0
1339,597.9242,-654418.4,6585000.0
1340,597.626,-654414.0,6590000.0
1341,598.4887,-654354.6,6595000.0
1342,599.7308,-654338.7,6600000.0
1343,599.7631,-654357.4,6605000.0
1344,600.7454,-654312.5,6610000.0
1345,602.9259,-654280.7,6615000.0
1346,602.5961,-654267.5,6620000.0
1347,602.0193,-654217.9,6625000.0
1348,603.8688,-654175.1,6630000.0
1349,606.3205,-654165.2,6635000.0
1350,605.931,-654092.4,6640000.0
1351,605.2155,-654146.0,6645000.0
1352,605.553,-654116.3,6650000.0
1353,605.49,-654136.5,6655000.0
1354,607.8103,-654047.8,6660000.0
1355,607.0662,-654117.2,6665000.0
1356,606.6683,-654064.0,6670000.0
1357,607.4547,-654047.5,6675000.0
1358,611.5301,-653989.8,6680000.0
1359,610.9916,-653952.9,6685000.0
1360,607.8831,-654015.0,6690000.0
1361,611.8689,-653878.3,6695000.0
1362,610.7947,-653958.2,6700000.0
1403,620.8038,-653566.4,6900000.0
1404,618.3127,-653631.4,6905000.0
1405,620.9336,-653643.1,6910000.0
1406,620.2452,-653593.1,6915000.0
1407,620.511,-653559.5,6920000.0
1408,618.9733,-653616.4,6925000.0
1409,620.1717,-653662.9,6930000.0
1410,621.3169,-653551.2,6935000.0
1411,620.4951,-653605.6,6940000.0
1412,621.0957,-653589.6,6945000.0
1413,620.9205,-653637.1,6950000.0
1414,619.754,-653616.4,6955000.0
1415,620.378,-653640.8,6960000.0
1416,620.378,-653640.8,6960000.0
1417,621.2119,-653570.0,6965000.0
1418,622.4899,-653562.8,6970000.0
1419,621.3474,-653615.2,6975000.0
1420,622.5169,-653530.6,6980000.0
1421,620.8978,-653566.8,6985000.0
1422,625.6111,-653459.0,6990000.0
1423,625.4501,-653454.5,6995000.0
1424,624.033,-653412.4,7000000.0
1425,624.2283,-653470.8,7005000.0
1426,627.4154,-653398.5,7010000.0
1427,623.395,-653434.8,7015000.0
1428,626.0218,-653359.1,7020000.0
1429,627.8274,-653317.6,7025000.0
1430,627.0305,-653362.3,7030000.0
1431,626.9668,-653311.3,7035000.0
1432,627.3052,-653285.2,7040000.0
1433,628.0055,-653265.7,7045000.0
1434,630.2164,-653246.5,7050000.0
1435,632.6126,-653195.3,7055000.0
1436,632.2726,-653184.5,7060000.0
1437,634.1986,-653096.6,7065000.0
1438,633.7722,-653168.1,7070000.0
1439,633.5362,-653164.4,7075000.0
1440,634.3446,-653075.4,7080000.0
1441,636.2401,-653008.8,7085000.0
1442,634.4996,-653044.3,7090000.0
1443,637.8211,-652969.3,7095000.0
1444,638.5761,-652917.7,7100000.0
1445,637.2402,-652950.7,7105000.0
1446,638.724,-652953.7,7110000.0
1447,638.861,-652930.7,7115000.0
1448,635.7586,-652916.3,7120000.0
1449,641.4297,-652834.2,7125000.0
1450,641.4964,-652816.6,7130000.0
1451,640.774,-652795.4,7135000.0
1452,642.4687,-652797.2,7140000.0
1453,642.8639,-652759.0,7145000.0
1454,643.4559,-652757.2,7150000.0
1455,644.1713,-652676.3,7155000.0
1456,643.66,-652735.2,7160000.0
1457,645.3057,-652691.9,7165000.0
1458,644.7371,-652681.2,7170000.0
1459,646.9784,-652629.4,7175000.0
1460,649.0697,-652597.0,7180000.0
1461,648.1427,-652643.4,7185000.0
1462,649.6737,-652538.7,7190000.0
1463,648.5478,-652503.6,7195000.0
1464,652.4072,-652465.9,7200000.0
1465,650.3393,-652522.0,7205000.0
1466,651.6648,-652430.5,7210000.0
1467,654.0483,-652408.4,7215000.0
1468,651.9537,-652427.9,7220000.0
1469,652.2593,-652400.3,7225000.0
1470,653.4439,-652371.5,7230000.0
1471,651.5464,-652362.1,7235000.0
1472,651.0589,-652378.9,7240000.0
1473,653.5249,-652339.8,7245000.0
1474,658.0137,-652228.1,7250000.0
1475,657.9998,-652269.8,7255000.0
1476,656.747,-652255.0,7260000.0
1477,659.7925,-652195.2,7265000.0
1478,659.3037,-652142.6,7270000.0
1479,659.0153,-652194.9,7275000.0
1520,668.5141,-651825.1,7475000.0
1521,667.6807,-651848.9,7480000.0
1522,668.0881,-651827.7,7485000.0
1523,664.672,-651862.7,7490000.0
1524,668.2129,-651807.3,7495000.0
1525,668.4485,-651840.2,7500000.0
1526,668.9785,-651811.8,7505000.0
1527,669.2281,-651815.4,7510000.0
1528,670.1249,-651875.3,7515000.0
1529,662.7224,-651940.6,7520000.0
1530,669.8135,-651808.4,7525000.0
1531,666.2695,-651925.6,7530000.0
1532,665.3869,-651890.0,7535000.0
1533,669.7083,-651778.7,7540000.0
1534,669.7083,-651778.7,7540000.0
1535,668.8107,-651843.6,7545000.0
1536,667.5641,-651792.3,7550000.0
1537,669.6862,-651828.0,7555000.0
1538,669.7383,-651766.7,7560000.0
1539,670.9241,-651710.4,7565000.0
1540,672.7711,-651747.5,7570000.0
1541,671.54,-651745.3,7575000.0
1542,673.8769,-651584.1,7580000.0
1543,674.1797,-651621.6,7585000.0
1544,674.2333,-651599.9,7590000.0
1545,673.9353,-651635.9,7595000.0
1546,675.3527,-651608.8,7600000.0
1547,675.6916,-651533.7,7605000.0
1548,676.3218,-651544.2,7610000.0
1549,678.913,-651453.4,7615000.0
1550,675.7402,-651518.8,7620000.0
1551,675.9332,-651537.8,7625000.0
1552,678.6568,-651493.8,7630000.0
1553,680.8134,-651429.8,7635000.0
1554,683.7535,-651286.5,7640000.0
1555,680.1986,-651358.7,7645000.0
1556,681.9607,-651331.7,7650000.0
1557,682.3568,-651282.4,7655000.0
1558,679.9595,-651324.4,7660000.0
1559,684.5722,-651249.7,7665000.0
1560,685.5246,-651209.9,7670000.0
1561,686.7014,-651179.5,7675000.0
1562,684.5633,-651198.3,7680000.0
1563,683.6676,-651207.3,7685000.0
1564,686.8705,-651132.5,7690000.0
1565,688.7949,-651085.9,7695000.0
1566,686.7608,-651099.7,7700000.0
1567,684.7285,-651114.1,7705000.0
1568,688.7291,-651114.2,7710000.0
1569,687.0765,-651077.0,7715000.0
1570,690.6901,-651005.6,7720000.0
1571,688.773,-650960.6,7725000.0
1572,692.4386,-650897.8,7730000.0
1573,693.0751,-650902.8,7735000.0
1574,692.9459,-650885.7,7740000.0
1575,693.1227,-650854.6,7745000.0
1576,693.2506,-650884.1,7750000.0
1577,692.6048,-650857.9,7755000.0
1578,695.454,-650760.8,7760000.0
1579,692.5907,-650778.2,7765000.0
1580,695.3028,-650724.5,7770000.0
1581,695.7536,-650755.9,7775000.0
1582,695.1827,-650724.3,7780000.0
1583,698.5978,-650679.1,7785000.0
1584,699.4799,-650649.8,7790000.0
1585,700.1216,-650618.9,7795000.0
1586,702.488,-650613.4,7800000.0
1587,701.3828,-650599.0,7805000.0
1588,700.7046,-650551.3,7810000.0
1589,698.6265,-650624.8,7815000.0
1590,702.4338,-650562.4,7820000.0
1591,704.5819,-650472.9,7825000.0
1592,705.8676,-650437.6,7830000.0
1593,703.9133,-650422.9,7835000.0
1594,705.8521,-650372.5,7840000.0
1595,707.2291,-650336.2,7845000.0
1596,706.8154,-650372.7,7850000.0
1637,713.9024,-650046.2,8050000.0
1638,719.0739,-649929.1,8055000.0
1639,716.5872,-649984.7,8060000.0
1640,714.3119,-650044.1,8065000.0
1641,714.112,-650074.6,8070000.0
1642,714.7111,-650021.9,8075000.0
1643,714.8908,-649987.6,8080000.0
1644,714.5792,-650088.5,8085000.0
1645,716.2486,-650011.5,8090000.0
1646,713.2784,-650066.7,8095000.0
1647,716.332,-649998.9,8100000.0
1648,715.0933,-650036.6,8105000.0
1649,716.3789,-650029.3,8110000.0
1650,715.4656,-650014.8,8115000.0
1651,712.5456,-650041.0,8120000.0
1652,712.5456,-650041.0,8120000.0
1653,713.9793,-650050.2,8125000.0
1654,718.0541,-650008.3,8130000.0
1655,718.82,-649897.1,8135000.0
1656,717.6794,-649975.9,8140000.0
1657,718.0103,-649927.4,8145000.0
1658,720.2518,-649912.7,8150000.0
1659,721.7451,-649818.8,8155000.0
1660,720.5267,-649838.5,8160000.0
1661,721.7872,-649775.2,8165000.0
1662,722.6912,-649776.0,8170000.0
1663,722.3348,-649781.5,8175000.0
1664,724.3976,-649766.0,8180000.0
1665,724.5275,-649756.0,8185000.0
1666,722.7636,-649761.9,8190000.0
1667,724.7782,-649658.3,8195000.0
1668,725.8052,-649649.5,8200000.0
1669,725.7732,-649699.2,8205000.0
1670,727.0285,-649609.9,8210000.0
1671,726.2843,-649618.8,8215000.0
1672,726.7981,-649589.8,8220000.0
1673,725.4847,-649665.0,8225000.0
1674,728.1182,-649535.0,8230000.0
1675,726.5137,-649586.3,8235000.0
1676,728.5471,-649506.9,8240000.0
1677,729.0112,-649474.5,8245000.0
1678,730.824,-649406.2,8250000.0
1679,733.5103,-649381.6,8255000.0
1680,732.7216,-649425.4,8260000.0
1681,731.7759,-649361.6,8265000.0
1682,732.8384,-649341.0,8270000.0
1683,734.2482,-649282.9,8275000.0
1684,735.9926,-649232.5,8280000.0
1685,736.1085,-649245.6,8285000.0
1686,736.6369,-649192.5,8290000.0
1687,736.6063,-649248.4,8295000.0
1688,736.0083,-649164.2,8300000.0
1689,738.714,-649161.0,8305000.0
1690,739.7872,-649122.2,8310000.0
1691,739.5481,-649072.6,8315000.0
1692,739.6049,-649081.3,8320000.0
1693,742.0843,-649038.1,8325000.0
1694,742.117,-649044.3,8330000.0
1695,743.3348,-648993.2,8335000.0
1696,741.7485,-649014.0,8340000.0
1697,741.8665,-648976.1,8345000.0
1698,742.3518,-648928.3,8350000.0
1699,742.9075,-648952.6,8355000.0
1700,745.6572,-648881.8,8360000.0
1701,744.0388,-648847.2,8365000.0
1702,744.9175,-648880.4,8370000.0
1703,747.0665,-648806.0,8375000.0
1704,747.5722,-648766.2,8380000.0
1705,749.0811,-648725.6,8385000.0
1706,748.1756,-648720.2,8390000.0
1707,750.6402,-648667.7,8395000.0
1708,752.1376,-648671.4,8400000.0
1709,751.9939,-648606.6,8405000.0
1710,749.6936,-648680.6,8410000.0
1711,751.8617,-648651.0,8415000.0
1712,753.7214,-648596.0,8420000.0
1713,753.4044,-648528.3,8425000.0
1754,763.3618,-648237.4,8625000.0
1755,762.6194,-648164.0,8630000.0
1756,761.9167,-648170.6,8635000.0
1757,763.4362,-648194.4,8640000.0
1758,759.8745,-648277.7,8645000.0
1759,763.1452,-648193.3,8650000.0
1760,762.1361,-648192.9,8655000.0
1761,764.8793,-648168.3,8660000.0
1762,763.2378,-648114.7,8665000.0
1763,761.5831,-648211.2,8670000.0
1764,762.4045,-648159.9,8675000.0
1765,760.8434,-648188.1,8680000.0
1766,761.6184,-648252.3,8685000.0
1767,762.4341,-648178.7,8690000.0
1768,761.72,-648214.1,8695000.0
1769,763.9816,-648135.7,8700000.0
1770,763.9816,-648135.7,8700000.0
1771,764.0262,-648057.2,8705000.0
1772,761.1488,-648176.8,8710000.0
1773,763.5022,-648122.4,8715000.0
1774,761.6153,-648151.0,8720000.0
1775,767.6175,-648026.8,8725000.0
1776,766.5605,-648050.9,8730000.0
1777,766.1272,-648036.7,8735000.0
1778,767.6411,-647990.3,8740000.0
1779,770.8463,-647873.0,8745000.0
1780,768.7137,-647880.8,8750000.0
1781,771.0999,-647898.1,8755000.0
1782,771.845,-647817.5,8760000.0
1783,771.2113,-647825.0,8765000.0
1784,769.3919,-647913.1,8770000.0
1785,773.128,-647809.2,8775000.0
1786,771.2449,-647771.9,8780000.0
1787,774.2179,-647745.6,8785000.0
1788,771.0258,-647801.6,8790000.0
1789,775.3542,-647706.1,8795000.0
1790,772.5894,-647752.3,8800000.0
1791,776.4105,-647675.8,8805000.0
1792,777.8291,-647603.0,8810000.0
1793,777.209,-647567.8,8815000.0
1794,775.6223,-647551.7,8820000.0
1795,779.6229,-647512.7,8825000.0
1796,778.8274,-647493.6,8830000.0
1797,780.0937,-647519.0,8835000.0
1798,777.4925,-647474.4,8840000.0
1799,782.0688,-647426.2,8845000.0
1800,780.2151,-647447.0,8850000.0
1801,781.1774,-647469.9,8855000.0
1802,779.6854,-647365.4,8860000.0
1803,784.5743,-647324.4,8865000.0
1804,786.3576,-647272.3,8870000.0
1805,784.9363,-647268.3,8875000.0
1806,784.6233,-647262.6,8880000.0
1807,786.2855,-647218.0,8885000.0
1808,786.9411,-647151.2,8890000.0
1809,785.5769,-647232.9,8895000.0
1810,786.2025,-647182.9,8900000.0
1811,785.6706,-647208.2,8905000.0
1812,786.7869,-647159.8,8910000.0
1813,789.9329,-647109.1,8915000.0
1814,785.9262,-647117.1,8920000.0
1815,789.2511,-647099.5,8925000.0
1816,788.3591,-647030.6,8930000.0
1817,796.3375,-646892.2,8935000.0
1818,791.9261,-646910.5,8940000.0
1819,794.8871,-646967.5,8945000.0
1820,795.3737,-646897.9,8950000.0
1821,791.1637,-646900.7,8955000.0
1822,795.5717,-646757.3,8960000.0
1823,791.8006,-646964.8,8965000.0
1824,795.0516,-646855.1,8970000.0
1825,796.9892,-646758.2,8975000.0
1826,799.2379,-646665.5,8980000.0
1827,798.9686,-646735.4,8985000.0
1828,797.996,-646758.2,8990000.0
1829,798.3687,-646699.1,8995000.0
1830,800.067,-646671.5,9000000.0
1871,810.5079,-646080.9,9200000.0
1872,807.8574,-646155.8,9205000.0
1873,812.4682,-646146.2,9210000.0
1874,809.0884,-646106.2,9215000.0
1875,810.1392,-646076.9,9220000.0
1876,806.8829,-646142.5,9225000.0
1877,808.288,-646135.6,9230000.0
1878,809.2408,-646069.5,9235000.0
1879,808.4196,-646088.9,9240000.0
1880,808.1336,-646118.0,9245000.0
1881,812.1208,-646009.3,9250000.0
1882,809.2074,-646044.9,9255000.0
1883,808.2318,-646129.3,9260000.0
1884,810.8413,-646031.4,9265000.0
1885,809.5374,-646044.0,9270000.0
1886,809.1283,-646059.5,9275000.0
1887,812.2375,-646070.6,9280000.0
1888,812.2375,-646070.6,9280000.0
1889,812.6181,-645989.0,9285000.0
1890,810.3191,-646053.2,9290000.0
1891,810.5047,-646022.4,9295000.0
1892,813.5108,-645941.3,9300000.0
1893,813.0623,-645956.4,9305000.0
1894,814.445,-645939.9,9310000.0
1895,816.8038,-645792.4,9315000.0
1896,814.1311,-645843.4,9320000.0
1897,816.3974,-645784.2,9325000.0
1898,817.7776,-645740.5,9330000.0
1899,819.0339,-645752.4,9335000.0
1900,818.1902,-645742.5,9340000.0
1901,819.1666,-645668.3,9345000.0
1902,819.7206,-645630.7,9350000.0
1903,819.1866,-645639.1,9355000.0
1904,820.1992,-645590.0,9360000.0
1905,820.9694,-645613.9,9365000.0
1906,817.3493,-645647.1,9370000.0
1907,823.8137,-645519.8,9375000.0
1908,823.043,-645508.7,9380000.0
1909,822.4772,-645440.5,9385000.0
1910,824.5916,-645431.5,9390000.0
1911,827.9583,-645414.9,9395000.0
1912,826.1744,-645409.8,9400000.0
1913,827.4095,-645342.7,9405000.0
1914,825.7893,-645318.3,9410000.0
1915,828.7222,-645268.2,9415000.0
1916,826.7984,-645302.7,9420000.0
1917,825.3294,-645220.0,9425000.0
1918,825.4006,-645222.4,9430000.0
1919,831.9982,-645090.7,9435000.0
1920,832.1007,-645138.4,9440000.0
1921,828.4111,-645212.3,9445000.0
1922,836.7472,-644997.6,9450000.0
1923,826.8257,-645216.6,9455000.0
1924,829.2236,-645113.6,9460000.0
1925,832.2408,-645005.8,9465000.0
1926,834.1311,-644880.9,9470000.0
1927,837.3044,-644820.1,9475000.0
1928,834.5844,-644840.9,9480000.0
1929,834.4893,-644896.2,9485000.0
1930,836.2369,-644808.5,9490000.0
1931,839.0642,-644783.1,9495000.0
1932,837.9584,-644787.0,9500000.0
1933,839.9301,-644716.5,9505000.0
1934,838.3307,-644722.2,9510000.0
1935,836.9944,-644728.3,9515000.0
1936,842.3251,-644624.7,9520000.0
1937,838.1974,-644679.2,9525000.0
1938,842.7385,-644539.2,9530000.0
1939,842.6363,-644489.5,9535000.0
1940,839.8623,-644610.7,9540000.0
1941,843.025,-644563.3,9545000.0
1942,841.7556,-644451.8,9550000.0
1943,843.4309,-644422.0,9555000.0
1944,845.3843,-644441.5,9560000.0
1945,849.0575,-644330.0,9565000.0
1946,848.9664,-644301.7,9570000.0
1947,851.3405,-644298.1,9575000.0
1988,855.3733,-643498.2,9775000.0
1989,857.1403,-643477.4,9780000.0
1990,861.2046,-643393.2,9785000.0
1991,855.7838,-643430.8,9790000.0
1992,857.7287,-643434.7,9795000.0
1993,857.2258,-643391.5,9800000.0
1994,856.951,-643407.7,9805000.0
1995,858.3059,-643310.3,9810000.0
1996,858.068,-643296.8,9815000.0
1997,855.8122,-643350.6,9820000.0
1998,861.3893,-643244.8,9825000.0
1999,857.8142,-643252.3,9830000.0
2000,855.563,-643269.0,9835000.0
2001,854.8329,-643347.9,9840000.0
2002,859.2286,-643277.7,9845000.0
2003,857.1468,-643344.1,9850000.0
2004,855.9967,-643326.7,9855000.0
2005,858.9869,-643238.3,9860000.0
2006,858.9869,-643238.3,9860000.0
2007,859.3472,-643264.8,9865000.0
2008,859.1662,-643200.0,9870000.0
2009,860.4204,-643143.4,9875000.0
2010,862.2617,-643055.8,9880000.0
2011,859.9887,-643173.6,9885000.0
2012,865.5828,-643036.3,9890000.0
2013,859.7395,-643128.9,9895000.0
2014,863.812,-642990.1,9900000.0
2015,864.6494,-642983.5,9905000.0
2016,861.4935,-642950.8,9910000.0
2017,860.6643,-643066.9,9915000.0
2018,864.5972,-642930.7,9920000.0
2019,866.563,-642860.3,9925000.0
2020,866.6323,-642737.2,9930000.0
2021,872.1626,-642664.8,9935000.0
2022,862.9539,-642818.1,9940000.0
2023,870.9062,-642663.4,9945000.0
2024,867.6011,-642743.8,9950000.0
2025,872.1252,-642506.7,9955000.0
2026,871.1324,-642586.5,9960000.0
2027,870.2595,-642612.4,9965000.0
2028,867.924,-642569.8,9970000.0
2029,869.5548,-642479.4,9975000.0
2030,870.5657,-642476.3,9980000.0
2031,874.4589,-642306.7,9985000.0
2032,875.2392,-642300.9,9990000.0
2033,873.6459,-642329.8,9995000.0
2034,877.4377,-642304.2,10000000.0
2035,875.1846,-642367.5,10005000.0
2036,876.1382,-642257.7,10010000.0
2037,878.5868,-642089.9,10015000.0
2038,876.9101,-642214.8,10020000.0
2039,880.8609,-642060.6,10025000.0
2040,880.0246,-641973.7,10030000.0
2041,879.4987,-641922.6,10035000.0
2042,881.7192,-641925.0,10040000.0
2043,877.4312,-642005.2,10045000.0
2044,878.1591,-641969.2,10050000.0
2045,881.0119,-641970.1,10055000.0
2046,884.599,-641746.6,10060000.0
2047,883.2229,-641804.8,10065000.0
2048,882.5317,-641756.7,10070000.0
2049,883.9685,-641716.0,10075000.0
2050,885.0468,-641743.1,10080000.0
2051,893.0171,-641536.0,10085000.0
2052,886.0207,-641733.9,10090000.0
2053,888.3942,-641552.5,10095000.0
2054,887.3267,-641558.1,10100000.0
2055,890.8989,-641491.2,10105000.0
2056,886.9148,-641463.5,10110000.0
2057,887.5077,-641483.7,10115000.0
2058,889.1353,-641445.4,10120000.0
2059,892.1061,-641297.6,10125000.0
2060,891.1137,-641307.4,10130000.0
2061,889.6219,-641288.1,10135000.0
2062,892.7121,-641208.2,10140000.0
2063,895.0149,-641206.7,10145000.0
2064,889.8979,-641187.3,10150000.0
2105,904.5545,-640464.2,10350000.0
2106,903.2149,-640458.7,10355000.0
2107,907.5535,-640450.1,10360000.0
2108,903.2237,-640632.9,10365000.0
2109,904.448,-640566.0,10370000.0
2110,905.185,-640508.0,10375000.0
2111,902.6725,-640552.4,10380000.0
2112,903.5573,-640486.2,10385000.0
2113,905.5933,-640486.3,10390000.0
2114,906.1896,-640500.6,10395000.0
2115,904.5911,-640405.5,10400000.0
2116,904.1702,-640471.2,10405000.0
2117,899.7344,-640578.3,10410000.0
2118,906.6265,-640420.7,10415000.0
2119,904.4914,-640397.5,10420000.0
2120,905.2313,-640484.1,10425000.0
2121,905.7742,-640411.1,10430000.0
2122,903.9369,-640461.5,10435000.0
2123,901.7483,-640495.1,10440000.0
2124,901.7483,-640495.1,10440000.0
2125,903.9606,-640543.7,10445000.0
2126,904.6823,-640435.3,10450000.0
2127,910.0576,-640314.3,10455000.0
2128,909.5596,-640349.3,10460000.0
2129,911.4366,-640323.4,10465000.0
2130,909.0582,-640264.4,10470000.0
2131,909.1371,-640275.7,10475000.0
2132,907.6881,-640232.5,10480000.0
2133,910.5803,-640178.4,10485000.0
2134,908.9491,-640174.1,10490000.0
2135,912.7136,-640073.4,10495000.0
2136,914.2497,-640096.2,10500000.0
2137,910.4922,-640093.0,10505000.0
2138,916.5758,-639999.4,10510000.0
2139,912.9494,-639990.4,10515000.0
2140,913.5284,-640033.6,10520000.0
2141,917.3402,-639924.5,10525000.0
2142,917.4354,-639905.6,10530000.0
2143,916.3881,-639982.9,10535000.0
2144,918.521,-639788.2,10540000.0
2145,919.5733,-639726.8,10545000.0
2146,918.1187,-639845.6,10550000.0
2147,917.7382,-639790.8,10555000.0
2148,919.5881,-639864.0,10560000.0
2149,921.4373,-639688.2,10565000.0
2150,921.1058,-639707.3,10570000.0
2151,920.0342,-639686.7,10575000.0
2152,921.778,-639676.5,10580000.0
2153,921.305,-639578.4,10585000.0
2154,926.6662,-639461.5,10590000.0
2155,923.7137,-639482.4,10595000.0
2156,923.9775,-639523.3,10600000.0
2157,924.1573,-639446.5,10605000.0
2158,927.8225,-639431.0,10610000.0
2159,929.7567,-639397.3,10615000.0
2160,927.3474,-639341.4,10620000.0
2161,929.5112,-639287.5,10625000.0
