,Temp,Enthalpy,Step
172,131.3907,-4.936595481121792,850000.0
173,131.6582,-4.936508770191259,855000.0
174,132.5712,-4.936301159449014,860000.0
175,133.6313,-4.936088593796453,865000.0
176,133.6404,-4.936026657417501,870000.0
177,134.6525,-4.935844812208899,875000.0
178,135.4697,-4.935600535130314,880000.0
179,135.4865,-4.935575760578733,885000.0
180,136.375,-4.935375582201962,890000.0
181,137.0996,-4.935286393816272,895000.0
182,137.3606,-4.935191755029234,900000.0
183,138.4532,-4.934962838172629,905000.0
184,139.0141,-4.934826082647904,910000.0
185,139.1375,-4.934744822118719,915000.0
186,140.1586,-4.934533247448221,920000.0
187,140.6393,-4.93440392428897,925000.0
188,141.3038,-4.934232484392033,930000.0
189,141.7428,-4.934141314042216,935000.0
190,142.6044,-4.933968883163215,940000.0
